ID,locate,lat,lng
1893,河南洛阳+周山森林公园,34.624275,112.386094
1894,安徽安庆+石门湖,30.53314,116.974451
1895,安徽枞阳+白荡湖,30.8056613,117.3792744
1897,四川内江+西林大桥,29.5911483,105.0674084
1898,云南开远+长沟,23.714316,103.267143
1899,陕西横山+波罗镇,38.057822,109.437872
1900,四川内江+市政协院内,29.580229,105.058433
1901,四川内江+三号桥,30.136095,104.63544
1902,四川内江+白马灰沙湖,29.528923,104.990102
1903,河南孟津+扣马北滩,34.7959,112.599902
1904,四川内江+沱江大桥,29.618736,105.000729
1905,四川内江+人民公园,29.582138,105.063207
1906,四川内江+凌家镇乌鸡冲,29.485126,104.907586
1907,四川内江+交通乡幸福新村,29.578689,105.033365
1908,四川内江+隆昌古宇湖,29.334537,105.265352
1909,云南开远+灵芝湖森林公园,23.714316,103.267143
1910,北京市区+先农坛,39.876785,116.393837
1911,云南开远+南洞风景区,23.6487428,103.2871011
1912,广西南宁+广西大学东校园,22.8466703,108.2985986
1913,河北昌黎+黄金海岸,39.69811,119.340279
1914,四川泸州+杨桥水库,28.871811,105.442258
1915,云南昆明+云南大学,24.977514,102.794386
1916,云南景洪+版纳保护区管理局,22.022243,100.786656
1917,云南孟腊+中科院热带植物园,25.045806,102.710002
1918,云南维西+塔城镇响谷箐村,27.604047,99.404977
1920,浙江宁波+月湖公园,29.869067,121.545369
1921,云南开远+西山华西村林地,23.7042204,103.2425323
1923,福建南靖+梅林镇璞山村,24.658351,117.095776
1924,福建华安+仙都镇中圳村,25.024926,117.647149
1925,云南孟腊+绿石林,21.849703,101.404894
1926,四川泸州+合江将军湖,28.811203,105.831067
1927,广东新丰+云髻山自然保护区,24.0785621,114.1812584
1928,西藏拉萨+机场-拉萨,29.4886715,90.95471649999999
1929,西藏扎囊+西藏山南地区,29.245114,91.33725
1930,西藏林芝+八一,29.639781,94.360384
1931,西藏林芝+察隅,28.66127999999999,97.46691899999999
1932,北京市区+北京林业大学,40.0012778,116.3454503
1933,云南沧源+班洪,23.290176,99.09868
1934,云南沧源+孟定,23.554044,99.081994
1935,安徽宣州+南漪湖,31.087263,118.9761519
1936,安徽宣州+水东镇,30.792998,118.965299
1937,广东东莞+银瓶山,22.8939217,114.2382409
1938,四川成都+龙泉驿山门寺水库,30.6022805,104.3253985
1939,海南文昌+清澜港红树保护区,19.606028,110.737004
1940,四川木里+瓦厂区林场,27.928835,101.280206
1941,四川泸州+纳溪三华山,28.698673,105.544907
1942,青海班玛+斑玛+久治,32.9855251,100.7136789
1943,湖南攸县+城关镇\,27.004662,113.339548
1944,广西南宁+广西民族大学,22.8415929,108.2356099
1945,贵州江口+梵净山自然保护区,27.843537,108.774789
1946,贵州贵阳+药用植物园,26.53235,106.704751
1947,贵州贵阳+小河区南明河周边,26.554035,106.70824
1948,福建三明+test,26.2637913,117.640312
1949,广东深圳+宝安羊台山,22.665532,113.995707
1951,广东汕头+Nuhu,23.377522,116.7564
1952,广东汕头+Gong Pin,23.353659,116.693783
1953,广东汕尾+Dahu,22.8396229,115.5174327
1954,广东汕尾+Gong Pin,23.061872,115.396273
1955,广东汕尾+Nuhu,22.8998394,115.9304693
1956,广东汕尾+Dong Gua,22.679131,115.576462
1957,浙江杭州+浙大西溪校区,30.2744911,120.1409793
1958,广西金秀+老山林场,24.130374,110.189462
1959,云南沧源+南滚河自然保护区,23.286002,99.09980900000001
1960,浙江绍兴+兰亭,29.95654799999999,120.523951
1961,广西融冰+元宝山,22.815478,108.327546
1962,广西南宁+广西大学西校园,22.827307,108.314989
1963,浙江宁波+宁大,29.9167218,121.6327245
1964,浙江萧山+围垦区,30.3310193,120.3521435
1965,浙江杭州+梅灵路,30.1976618,120.0856796
1966,江苏江宁+翠屏山,31.9270335,118.7832732
1986,四川都江堰+赵公山,30.958038,103.637106
1987,新疆昌吉+市区,44.012677,87.302493
1988,云南会泽+大桥乡,26.685717,103.335421
1989,北京昌平+白羊沟,40.20146099999999,116.01068
1990,四川雅安+城区及近郊,29.99374299999999,102.856204
1993,云南六库+六库,25.853417,98.85436999999999
1994,江苏南京+南师大·随园校区,32.053343,118.766422
1995,海南东方+八所镇,19.09816,108.646293
1996,湖南岳阳+行政学院,29.330599,113.078145
1997,湖南岳阳+东洞庭湖电排站,29.377281,113.119965
1998,云南腾冲+大蒿坪,24.978629,98.732141
1999,四川平武+黄羊关乡,32.544588,104.226053
2000,上海奉贤+全区,30.8692441,121.2963765
2001,四川简阳+沱江,29.90895819999999,104.9203
2002,浙江临安+浙林衣锦校区,30.233873,119.724733
2003,浙江临安+浙林东湖校区,30.233873,119.724733
2004,浙江临安+功臣山-锦溪,30.233873,119.724733
2005,浙江临安+清凉峰-千顷塘,30.130007,119.036439
2006,浙江临安+清凉峰-龙塘山,30.130007,119.036439
2007,广东湛江+海大湖光岩校区,21.187117,110.386726
2008,上海崇明+堡镇码头,31.536646,121.618414
2009,新疆乌鲁木齐+达坂城区及湿地,43.363668,88.311099
2010,新疆托克逊+夏乡,42.787521,88.68297899999999
2011,江苏南京+阅江楼,32.09440470000001,118.7482235
2012,广东东莞+城区,23.092066,113.85495
2013,广东英德+宝晶宫,24.123664,113.368834
2014,青海囊谦+尕尔寺,32.203246,96.48065
2015,西藏林芝+墨脱,29.325298,95.333197
2016,西藏日喀则+地区,29.26686999999999,88.880583
2017,西藏芒康+周边,29.679908,98.593113
2018,西藏昌都+类乌齐,31.211601,96.600246
2019,浙江临安+玲珑山,30.215964,119.684201
2020,四川泸州+奎丰.芙蓉岛,28.871811,105.442258
2021,北京通县+温榆河高尔夫球场,39.902451,116.427301
2022,广东汕头+龙湖区泰山路东侧,23.370318,116.7529726
2023,广东饶平+汫州,23.622164,116.940862
2024,浙江临安+西径山,30.2536932,119.7208346
2025,新疆米泉+卧龙岗,43.793026,87.627704
2028,新疆玛纳斯+玛纳斯河河谷,44.1639929,85.6038859
2030,河北涞水+野三坡,39.6961488,115.4422298
2031,北京昌平+南口,40.239705,116.129752
2032,福建莆田+江口兴化湾,25.485179,119.196259
2033,浙江东阳+横店影视基地,29.148878,120.319952
2034,浙江诸暨+五泄风景名胜区,29.71376,120.046852
2035,甘肃兰州+黄河兰州市区段,36.033942,103.851108
2037,甘肃酒泉+卫星发射基地,40.7525263,99.9966019
2038,天津天津+南大港,38.847323,117.483414
2039,江西赣州+潘龙镇,25.819625,114.965122
2040,江西乐平+八面山,28.97844,117.151796
2042,浙江嘉兴+乌镇,30.742694,120.48796
2043,四川都江堰+翠月湖,30.904873,103.659418
2044,广东深圳+蛇口大南山,22.5300687,113.9246459
2045,广西大新+德天瀑布及周边,22.829288,107.200654
2046,新疆乌鲁木齐+乌鲁木齐河河谷,43.764793,87.582779
2047,浙江温州+仰义水库,28.0594444,120.5583333
2048,浙江温州+永强东海堤坝,27.980497,120.685056
2049,北京市区+清华大学,39.9996674,116.3264439
2050,福建福鼎+桐山->八尺门,27.283417,120.18791
2051,云南腾冲+腾冲县城,25.031351,98.49013199999999
2052,云南保山+高黎贡山保山段,25.112046,99.16176100000001
2053,广东深圳+沙井——海上田园,22.730725,113.771213
2054,云南保山+赧浒傣家村寨,25.112046,99.16176100000001
2055,上海奉贤+竹港南闸口,30.917795,121.474042
2056,四川泸州+叙永、西湖草坪,28.114873,105.50856
2057,湖北黄陂+木兰古门山,31.099608,114.462462
2058,四川马尔康+黄龙,31.90581299999999,102.206504
2059,福建福州+福建农林大学,26.084946,119.239701
2061,福建永泰+桃花洲、方广岩,26.10078,119.295144
2062,四川泸州+牛滩.白鹤林,29.079501,105.340526
2063,新疆木垒+波斑鸨繁殖地,43.834689,90.286028
2064,新疆奇台+南山国家森林公园,43.792335,87.659286
2065,贵州织金+凹河,26.649263,106.127298
2066,福建闽候+橘园洲,26.050374,119.243247
2067,福建福州+鼓山,26.072061,119.35302
2068,福建连江+潘渡,26.23136,119.460376
2069,福建福鼎+日屿岛,27.0233333,120.4158333
2070,福建福州+江滨公园,26.064423,119.262081
2071,福建长乐+文武砂,25.890008,119.585442
2072,福建长乐+梅花滩,25.962888,119.523266
2073,福建永泰+天门山,25.82181,119.018581
2074,福建闽清+黄禇林,26.280218,118.705357
2075,福建南平+溪源庵,26.639844,118.121011
2076,浙江温州+江滨东路会展中心,28.0147334,120.7061757
2077,云南凤庆+小湾电站,24.675946,100.077444
2078,浙江杭州+玉皇山慈云岭吴山,30.243487,120.182875
2079,广西柳州+柳南西环小鱼塘,24.299994,109.38221
2080,浙江杭州+滨江区,30.20856,120.211816
2081,山西太原+晋祠公园,37.70674,112.447623
2082,浙江温州+平阳昆阳水亭,27.6797872,120.5279903
2083,浙江苍南+龙港海滩,27.4462957,120.6564333
2084,上海市区+闸北公园,31.250033,121.455711
2085,新疆乌鲁木齐+柴窝堡湖－乌拉泊,43.498506,87.909578
2086,云南瑞丽+南京里,24.222437,97.979623
2087,广东东莞+东坑,22.995838,113.933872
2088,云南保山+隆阳区赛格,25.12642,98.853026
2089,新疆阿克苏+阿克苏机场,41.2625,80.29166670000001
2090,安徽宁国+板桥保护区,30.635406,118.992651
2091,重庆重庆+南泉,29.422311,106.582229
2092,上海市区+人民公园,31.2322277,121.4731809
2093,浙江鄞县+三溪浦水库,29.783918,121.742893
2094,浙江舟山+舟山岛,30.0577778,122.1380556
2096,云南德钦+德钦,28.48611,98.911542
2097,浙江余杭+良渚农场,30.379545,120.04743
2098,上海市区+普陀公安局,31.244594,121.434204
2099,重庆重庆+圣灯山,29.529174,106.485697
2101,湖北武汉+梨园广场,30.57489,114.373507
2102,江苏江浦+龙王山风景区,32.061707,118.763232
2103,江苏溧阳+丫髻山,31.66847,119.310591
2104,陕西洋县+槐树关镇,33.247446,107.715291
2105,广西龙胜+花坪国家级自然保,25.797931,110.011238
2106,新疆哈巴河+山地河谷草原湿地,48.060846,86.418621
2107,新疆布尔律+布尔津贾登峪沿线,43.793026,87.627704
2108,贵州榕江+计划乡月亮山地区,25.764433,108.337209
2109,贵州从江+加牙、光辉一带,25.753009,108.905329
2110,浙江鄞县+天童山,29.7586018,121.5408324
2111,新疆富蕴+可可托海,47.21102,89.80361599999999
2112,四川康定+贡嘎山乡,29.470865,101.544134
2113,四川都江堰+川农大都江堰分校,31.004191,103.622609
2114,新疆青河+青河乌鲁木齐沿线,46.66721,90.381599
2115,四川松潘+牟尼沟,32.5085886,103.6393168
2116,云南瑞丽+瑞丽江,23.9879173,97.8769736
2117,贵州雷山+雷公山,26.383826,108.207315
2118,陕西佛坪+凉风垭,33.687157,107.896308
2119,上海市区+上海科技馆生态林,31.21964,121.542901
2120,贵州贵阳+贵阳机场,26.5398539,106.7993949
2121,贵州惠水+燕子洞,25.807073,106.882161
2122,四川马尔康+若尔盖花湖,31.90581299999999,102.206504
2124,江苏常州+孟河镇茅庵村,32.005837,119.890305
2125,湖北麻城+麻城火车站,31.145792,114.964577
2126,福建福州+竹歧,26.142731,119.113558
2127,河北乐亭+菩提岛（快乐岛）,39.425608,118.912571
2128,上海奉贤+世纪林,30.8219838,121.5205854
2129,吉林集安+吉林集安,41.1303928,126.1852234
2130,北京怀柔+汤河口,40.737059,116.645278
2132,广西南宁+广西林科院后山,22.827307,108.314989
2133,江苏南京+石子岗,31.983296,118.762283
2134,安徽合肥+董铺岛,31.885897,117.317334
2135,湖北京山+途中,40.2766892,116.8034131
2136,北京密云+金山岭长城,40.397138,116.862522
2137,浙江余杭+仓前,30.288204,119.996812
2138,新疆策勒+县城沿途果园农田,36.998335,80.806159
2142,新疆沙雅+县城至帕满水库,41.221667,82.781819
2145,新疆咯什+塔县至大同乡沿线,43.793026,87.627704
2146,贵州贵阳+森林公园,26.554956,106.753167
2147,四川泸州+石洞花博园,28.99664,105.455453
2148,山西忻州+五台县,38.72831499999999,113.255309
2149,河北丰宁+河北大海坨,41.208899,116.645932
2150,河北怀来+大海坨,40.584371,115.773964
2151,新疆阜康+北沙窝,44.157025,87.987291
2152,广东佛山+大浩湖,23.0971077,113.1066398
2153,江苏六合+马汊河沿岸,32.322247,118.821401
2154,山西霍州+七里峪风景区,36.60452000000001,111.9081095
2155,浙江杭州+青芝坞将军山浙大,30.243487,120.182875
2156,新疆石河子+石河子附近,44.26812899999999,86.062714
2157,江西遂川+江西遂川,26.3850286,114.6793462
2158,江苏江宁+新济洲湿地,31.965435,118.843735
2159,新疆克拉玛依+五五新镇,44.864467,84.793219
2160,江苏南京+仙林灵山,32.097348,118.941405
2161,四川泸州+方山,28.812315,105.348016
2162,江苏江宁+大石湖,31.9203919,118.7318262
2163,新疆伊吾+松树塘,43.254978,94.697074
2164,浙江乐清+雁荡山风景名胜区,28.382833,121.076142
2165,四川乐至+童家八角,30.294403,104.93935
2166,云南通海+秀山,24.111493,102.765533
2167,云南通海+星云湖,24.3414946,102.7882267
2168,云南宜良+汤池村,24.959449,103.039515
2169,云南宜良+九乡国家级风景区,25.098625,103.382904
2171,贵州长顺+广顺镇一带,26.183439,106.380381
2172,贵州紫云+格凸河,25.676372,106.263585
2173,四川泸州+邻玉甜蜜公园,28.871811,105.442258
2174,四川邛崃+金华山,30.410275,103.464156
2175,新疆奎屯+市郊,44.429605,84.978905
2176,湖北咸宁+通山九宫山,29.399277,114.680873
2177,吉林白城+平台,45.71893,122.660114
2178,吉林白城+岭下,45.845424,122.413689
2179,河南潢川+潢川,32.111142,115.103443
2180,安徽绩溪+天目山,30.067533,118.578519
2181,江西南昌+梅岭,28.791686,115.754578
2182,江苏常州+淹城,31.6960378,119.9204311
2183,云南牟定+化佛山,25.313652,101.40941
2184,澳门+澳门湿地,22.2076589,113.5499505
2185,四川新都+白鹤岛,30.7915332,104.2294215
2186,云南普洱+板山,23.400544,101.027782
2187,浙江富阳+水坞山庄,30.048735,119.960109
2188,云南易门+大龙口国家森林公,24.671651,102.162531
2189,江苏江浦+南京陆军指挥学院,32.0674909,118.6390277
2190,四川泸州+医学院新校区,28.900808,105.418943
2191,云南开远+绿差冲附近山地,23.714316,103.267143
2192,广东深圳+金地.香蜜山小区,22.531844,114.117273
2193,新疆青河+艾比山与艾比库勒,46.674205,90.382961
2194,青海德令哈+青藏铁路沿线,37.314765,97.384118
2195,贵州威宁+梅花山地区,26.700499,104.66628
2196,贵州赫章+韭菜坪地区,27.566184,104.442919
2197,内蒙古太仆寺旗+宝昌镇附近草原,41.895894,115.27858
2198,四川德阳+东湖风景区,31.13635,104.410525
2200,广东深圳+名商高尔夫球场,22.531844,114.117273
2201,上海市区+外环和沪宁铁路,31.230416,121.473701
2203,江西南昌县+向塘,28.443358,115.962267
2204,浙江乐清+白象,28.0371021,120.8599093
2205,广东揭东+桑浦山保护区,23.566127,116.412015
2206,河南卢氏+豫西大峡谷,34.240205,111.146829
2207,河南洛宁+上戈镇,34.34801,111.268954
2208,云南贡山+独龙江,27.733372,98.35011
2209,湖北广水+大贵寺森林公园,31.8565545,113.9366261
2210,西藏那曲+班戈县,31.392411,90.009957
2211,江苏六合+灵岩山,32.3088889,118.8825
2212,西藏拉萨+罗布林卡,29.6512208,91.0930308
2213,吉林珲春+珲春,42.8780532,130.3759979
2214,云南昆明+西南林学院,25.015207,102.721955
2221,广东英德+石门台自然保护区,24.427901,113.304083
2222,浙江象山+石浦,29.202594,121.931921
2223,安徽黟县+洪星乡,30.013343,117.821909
2224,新疆布尔律+禾木乡,47.70526599999999,86.86216999999999
2226,新疆布尔律+五彩滩,47.70526599999999,86.86216999999999
2227,新疆博乐+果子沟,44.4741472,81.1418484
2228,新疆霍城+霍城全境,44.07213,80.8783353
2229,新疆木垒+半截沟,43.834689,90.286028
2230,新疆木垒+博斯坦乡,43.709202,90.613468
2231,新疆奇台+半截沟,43.67267,89.74696
2232,新疆吉木萨尔+路边,44.000497,89.180437
2233,新疆乌鲁木齐+人民公园,43.793596,87.602672
2234,陕西华阴+华山,34.555474,110.140352
2235,浙江乐清+柳市,28.03825,120.892196
2236,四川洪雅+瓦屋山,29.665554,103.03623
2237,青海囊谦+白扎林场,32.072826,96.515191
2238,青海囊谦+香达镇,32.203174,96.475488
2239,湖北神农架+神农架林区,31.3351798,110.5724217
2240,四川康定+德格县佐钦圣地,29.503019,101.430452
2241,四川康定+甘孜县城,29.998436,101.957146
2242,四川康定+炉霍县城,29.998436,101.957146
2243,四川康定+炉霍泥巴乡,31.516729,100.689905
2244,辽宁沈阳+世博园,41.866918,123.645968
2253,云南思茅+洗马河公园,22.780365,100.98438
2254,北京市区+海淀苏家陀中学,40.080628,116.157114
2255,江苏六合+平山林场,32.455106,118.837706
2256,广东海丰+联安围,22.966617,115.32353
2257,山西沁水+历山舜王坪,35.690141,112.186739
2258,四川康定+丹巴布科,29.998436,101.957146
2259,四川康定+丹巴丹东,31.223816,101.513019
2260,云南石屏+坝心镇,23.6499,102.633911
2261,新疆博乐+阿拉山口,44.93239000000001,82.651372
2263,重庆长寿+石堰,30.079676,107.181781
2264,湖南长沙+洪山庙,28.243352,113.019145
2266,四川什邡+蓥华山,31.392575,103.935627
2267,新疆裕民+巴尔鲁克山区,46.201104,82.98266799999999
2268,浙江遂昌+白马山森林公园,28.6192111,119.1480185
2269,新疆乌鲁木齐+艾维尔沟,43.029271,87.44162999999999
2270,上海奉贤+海湾国家森林公园,30.866537,121.674222
2271,河南洛宁+神灵寨风景区,34.389414,111.653039
2274,贵州贵定+虼蚌河,26.576464,107.22986
2275,北京密云+西田各庄镇,40.400904,116.771212
2276,山东昌邑+灶户盐场北测海滩,36.85882,119.398525
2278,青海西宁+西宁-玛沁,36.617134,101.778224
2279,青海班玛+班玛县城,32.9328908,100.7375445
2280,新疆沙湾+宁家河河谷,44.326388,85.619416
2281,云南孟腊+尚勇保护区,21.4884404,101.5565609
2282,青海玛多+班玛—温泉沿线,34.915946,98.209206
2283,北京市区+中国农机研究院,39.904211,116.407395
2284,四川成都+三圣乡-幸福梅林,30.697455,104.074005
2285,云南昆明+卧云山,25.1175555,102.4956035
2286,云南昆明+呼马山,25.057212,102.767597
2287,西藏拉萨+城区附近拉萨河,29.7575556,91.32424999999999
2288,青海玛沁+玛沁到达日沿线,34.477694,100.239291
2289,青海达日+达日到班玛沿线,33.748921,99.651392
2290,青海班玛+班玛到玛可河林场,32.9855251,100.7136789
2291,青海玛多+班玛到花石峡,34.915946,98.209206
2292,青海共和+共和县,36.3975273,100.9665367
2293,广西柳州+沙塘江湾水库,24.448964,109.37827
2294,四川泸州+纳溪烟子洞,28.696336,105.248249
2295,浙江海宁+钱塘江北岸大堤,30.3054869,120.4069537
2296,内蒙古额济纳旗+东居延海,42.33354,101.243935
2297,新疆哈密+哈密市,42.827255,93.51479700000002
2298,甘肃张掖+肃南隆昌河林场,38.836932,99.615601
2299,青海德令哈+可鲁克湖,37.2785516,96.8887202
2300,河北蔚县+小五台山,39.964665,114.809036
2302,浙江杭州+乌龟潭,30.232207,120.133424
2303,新疆哈密+东天山大峡谷,42.81842,93.515151
2304,新疆伊吾+中山带及戈壁农田,43.254978,94.697074
2305,江苏南京+南京,32.086727,118.796834
2306,浙江富阳+里山国庆村峡谷,30.049626,120.065959
2307,浙江富阳+东洲南大堤A1,30.082815,120.0472939
2308,山西广灵+山西广灵,39.8051387,114.2400663
2309,浙江富阳+东洲南故堤A2,30.082815,120.0472939
2310,浙江富阳+安顶山C1,30.048735,119.960109
2311,新疆尉犁+塔里木河胡杨林,40.8496204,84.21637419999999
2312,贵州龙里+龙里大草原,26.365276,106.910594
2313,安徽芜湖+安徽师范大学,31.284916,118.380545
2314,江苏苏州+虎丘,31.295301,120.573456
2315,贵州遵义+南岭公园,27.649308,106.896958
2316,江苏句容+宝华山,32.149703,119.055459
2317,江苏高淳+石臼湖,31.4565034,118.8363756
2318,云南西盟+岳宋乡曼亨村山地,22.72407,99.383321
2319,云南西盟+新县城勐梭龙潭,22.644508,99.59012399999999
2320,云南思茅+翠云区何家寨,22.78691,100.977165
2321,陕西西乡+龙池自保护区,32.994306,107.760947
2322,江苏溧水+东庐山,31.612628,119.1502324
2323,新疆昭苏+特克斯河河谷,43.20962050000001,81.3919825
2324,河北昌黎+七里海,39.56914,119.248517
2325,贵州都匀+茶园水库,26.229464,107.5143
2326,新疆新源+那拉提至县城沿线,43.322798,84.02047300000001
2327,广东湛江+Hongshul,21.187117,110.386726
2328,广东湛江+Huguang,21.120351,110.306114
2329,贵州平塘+鼠场,25.600313,107.016267
2330,贵州罗甸+董架,25.621427,106.924089
2331,广东湛江+Gaoqiao,21.605864,109.750802
2332,贵州罗甸+边阳,25.624122,106.633026
2333,四川成都+府南河下游东篱翠,30.697455,104.074005
2334,贵州惠水+惠明,26.122181,106.651157
2335,广东湛江+遂溪\,21.398403,110.267223
2336,广东湛江+Donghai,21.024633,110.379509
2337,广东湛江+蒣闻县,21.187117,110.386726
2338,河南商城+铁佛寺水库,31.78191,115.434428
2339,四川江油+太白公园,31.7771639,104.740029
2340,湖北京山+虎爪山,39.902451,116.427301
2341,新疆塔城+市区及巴克图口岸,46.745364,82.980317
2342,江苏江都+武坚镇,32.755596,119.795018
2343,新疆布尔律+阳光沙滩,47.70526599999999,86.86216999999999
2344,新疆咯什+香妃墓,43.793026,87.627704
2345,新疆轮台+沙漠公路,41.777702,84.252156
2346,新疆尉犁+罗布人家,41.343934,86.261321
2347,新疆博湖+博斯腾湖,41.732478,86.781691
2348,湖北鄂州+梁子湖（岛）,30.25539899999999,114.569742
2349,江苏南京+东南大学·丁家桥,32.0727913,118.7772349
2350,北京昌平+中关村生命科学园,40.190191,116.193799
2351,江苏江宁+新生洲,31.800233,118.51384
2352,辽宁法库+獾子洞水库,42.3743802,122.9599456
2353,贵州印江+梵净山,27.940122,108.614212
2354,北京怀柔+怀九河,40.36346959999999,116.4520327
2355,广东湛江+Leizhou,20.914278,110.096749
2356,广东广州+广州中医药大学,23.1552524,113.2650885
2357,广西柳州+柳州铁路局大院,24.299994,109.38221
2358,云南洱源+西湖,26.020452,100.051089
2359,广东广州+二沙岛,23.1097607,113.2926529
2360,上海市区+华东师大闵行校区,31.03227,121.453079
2361,广西凭祥+大青山林场,22.079824,106.742877
2362,四川德阳+上旌湖,31.142515,104.38187
2363,北京市区+西北旺,40.048338,116.263613
2364,上海市区+闵行开发区公园,30.998328,121.375574
2365,上海市区+上海交大闵行校区,31.018108,121.430718
2367,江苏苏州+天平山,31.282905,120.502068
2368,江苏苏州+盘门,31.2871265,120.6148273
2369,安徽黄山+黄山上罗村,29.722594,118.322097
2370,江苏苏州+何山,31.3053963,120.5361798
2371,天津武清+上马台水库,39.381873,117.263111
2372,天津宝坻+尔王庄水库,39.39949,117.358611
2373,四川泸州+百节,28.871811,105.442258
2374,江苏无锡+西蠡湖,31.5122476,120.2541575
2375,江苏苏州+西山,31.274553,120.455284
2376,上海市区+闵行春申万科城,31.1023703,121.4008596
2377,上海松江+青青旅游世界,31.068065,121.25482
2378,广西乐业+火卖生态村,24.776827,106.556519
2379,辽宁葫芦岛+打渔山,40.749569,120.86383
2380,辽宁绥中+六股河入海口,40.321485,120.352875
2381,辽宁宽甸+响水寺森林公园,40.968134,124.759554
2382,青海西宁+土楼观,36.643035,101.78503
2383,湖北武汉+汉阳沌口后官湖,30.5119913,114.1820089
2384,广西龙胜+矮岭国家森林公园,25.797931,110.011238
2385,山西浑源+悬空寺,39.69340700000001,113.699475
2386,湖南长沙县+黎托镇,28.228209,112.938814
2387,云南德钦+施坝,27.761148,99.171517
2388,浙江杭州+浙大华家池校区,30.269458,120.191155
2389,四川泸州+合江鹅公山公园,28.811203,105.831067
2390,浙江安吉+上墅乡,30.542749,119.579596
2391,浙江安吉+禹山湖,30.638675,119.680353
2392,新疆乌什+农一师四团,41.409506,79.47242299999999
2393,新疆石河子+蘑菇湖,44.4688273,85.9406745
2394,江苏江浦+沿江湿地,32.061707,118.763232
2395,江苏六合+沿江湿地,32.322247,118.821401
2396,北京市区+北京语言文化大学,39.994581,116.343517
2397,上海市区+闵行滨江公园,31.2356937,121.4973864
2398,新疆乌鲁木齐+地窝堡,43.884155,87.51464299999999
