ID,locate,lat,lng
6610,江西景德镇+景德镇一中,29.2998047,117.2432257
6611,江苏无锡+安镇农博园,31.60908,120.474263
6612,江西萍乡+金螺峰公园,27.633198,113.83954
6613,贵州贵阳+百花湖风景旅游区,26.682634,106.525096
6614,陕西西安+唐城墙遗址公园,34.2040764,108.976136
6615,安徽金寨+杨家湾,31.325799,116.048119
6616,北京昌平+华夏陵园,40.24401599999999,116.385591
6617,广东平远+电视塔,24.567262,115.891638
6618,江苏连云港+塔山水库,34.9622714,118.9470422
6619,江苏江阴+长泾东舜湖公园,31.747261,120.48205
6620,上海市区+龙柏街道,31.167711,121.351528
6621,上海市区+闵行龙柏街道,31.1761,121.36299
6622,江西上饶+云碧峰森林公园,28.445152,117.985867
6623,福建华安+华丰镇,25.001171,117.539957
6624,江西萍乡+虎形山公园,27.633198,113.83954
6625,福建华安+贡鸭山保护区,26.10078,119.295144
6626,浙江温岭+石塘镇,28.278539,121.606196
6627,江西景德镇+人民公园,29.301986,117.195948
6628,广西桂林+永福县江西村,25.107844,109.738673
6629,浙江义乌+绣湖公园,29.304425,120.072236
6630,浙江义乌+雪峰公园,29.3120503,120.048468
6631,河南尉氏+南曹乡,34.289943,114.21083
6632,福建莆田+盖尾,25.351005,118.793402
6633,四川自贡+自流井区,29.35546,104.791318
6634,河南固始+湖畔春天小区池塘,31.915102,115.670424
6635,江苏句容+茅东水库,31.7381064,119.3351982
6636,上海市区+蓬莱公园,31.207137,121.492488
6637,江西萍乡+坛华村,27.727999,113.863101
6638,江苏江阴+文林荡南村,31.920658,120.284939
6639,上海松江+月湖雕塑公园,31.098416,121.206837
6640,上海市区+杨浦公园,31.280665,121.536394
6641,广西陆川+乌石镇,22.162665,110.236843
6642,安徽阜阳+杨楼孜镇,32.812051,116.151821
6643,山东招远+齐山,37.23932,120.372491
6644,江西萍乡+安源镇,27.605319,113.886448
6645,山东嘉祥+曾子庙,35.392264,116.358483
6646,福建泉州+安溪,25.057568,118.201507
6647,河南新乡+封丘陈桥镇,34.94469,114.488808
6648,河南宜阳+滨河公园,34.525547,112.184188
6649,四川内江+长坝山水库,29.58699099999999,105.037091
6650,广东博罗+罗阳镇,23.161656,114.285422
6651,四川内江+沱江天宫堂大坝段,29.90895819999999,104.9203
6652,江西景德镇+玉田水库,29.357734,117.390342
6653,江西波阳+三庙前乡洪曹村,28.675697,115.909228
6654,广东清远+清新县太和洞,23.7325558,113.0172062
6655,广东清远+清新浸潭镇大石岗,24.06258,112.792378
6656,台湾+台中·大雪山,24.3310286,121.1209518
6657,台湾+新北·野柳公园,25.2072029,121.690895
6658,安徽马鞍山+佳山公园,31.68712,118.515095
6659,安徽马鞍山+彭太村,31.567581,118.435236
6660,上海松江+中央公园&方塔园,30.999605,121.227897
6661,江苏溧阳+天目湖,31.2787438,119.4222855
6662,山东招远+罗山国家森林公园,37.460545,120.477644
6663,浙江余杭+宝塔山,30.2730334,119.9462898
6664,浙江义乌+孝子祠公园,29.31741,120.084519
6665,黑龙江齐齐哈尔+龙沙公园,47.3438234,123.9437933
6666,安徽阜阳+江口镇,32.789647,116.207259
6667,江苏苏州+环太湖大道,31.2115825,120.4115542
6668,湖北武汉+武昌欧林湾小区,30.53248,114.32098
6669,河南郑州+河南工业大学新区,34.74018909999999,113.627741
6670,香港市区+沙头角,22.531577,114.20324
6671,广西桂林+榕湖公园,25.2750651,110.2893727
6672,江苏苏州+张家港暨阳湖公园,31.8541889,120.5323784
6673,重庆垫江+天宝村,29.992085,107.121768
6674,福建厦门+白鹭洲公园,24.473582,118.09173
6675,江苏南京+南京大学,32.0568391,118.7789602
6676,江苏南京+中山陵,32.062176,118.8533434
6677,安徽滁州+定远中学,32.52303300000001,117.701591
6678,安徽滁州+定远桑涧北部,32.514996,117.820438
6679,上海市区+滨江公园,31.37918,121.528279
6680,青海玉树+结古镇至治多县,33.001271,96.978617
6681,青海治多+县城,33.852751,95.61308
6682,云南丽江+火车南站后山,26.811041,100.252433
6683,云南盈江+腊卖村,24.705211,97.931955
6685,云南腾冲+林家铺,25.020439,98.490967
6687,安徽望江+武昌湖,30.2777254,116.667126
6688,安徽望江+四合,30.128149,116.612699
6689,山东济南+大明湖,36.6719623,117.0251766
6691,黑龙江伊春+丰林保护区,48.133112,129.195155
6692,黑龙江伊春+五营国家森林公园,48.23637900000001,129.214544
6693,黑龙江加格达奇+林海村,50.420036,124.1261
6694,黑龙江加格达奇+南翁河保护区,50.420036,124.1261
6695,安徽望江+凉泉乡,30.19902,116.606934
6696,安徽望江+漳湖镇,30.345873,116.894587
6697,安徽怀宁+江镇,30.464921,116.764227
6698,安徽望江+长江大坝,30.124428,116.694183
6699,上海嘉定+留云公园,31.375602,121.2653
6700,上海市区+环城绿化带宝山段,31.230416,121.473701
6701,浙江杭州+杨家桥,30.284333,120.502507
6702,江苏无锡+无锡安镇胶山,31.587945,120.305793
6703,山东济南+济南园博园,36.541313,116.810177
6704,江苏南京+南财大·仙林校区,32.086727,118.796834
6705,广西桂林+雁山植物园,25.082003,110.304953
6706,内蒙古阿拉善左旗+头道沙子,38.054951,105.113878
6707,湖北松滋+洈水国家森林公园,29.971601,111.55919
6708,上海市区+罗泾公园,31.482069,121.326699
6709,山东济南+济南森林公园,36.663119,116.942338
6710,广西桂林+高新区创业园,25.253597,110.28302
6711,福建漳平+新桥镇西埔村,25.59731,117.510436
6712,辽宁盘锦+双台子河口鸳鸯沟,41.11732,121.781905
6713,广西桂林+同心园,25.237619,110.294025
6714,福建同安+汀溪,24.777541,118.138296
6715,西藏曲水+拉萨河,29.7575556,91.32424999999999
6716,江苏江阴+石庄沿江,31.920658,120.284939
6717,广西南宁+老虎岭水库,22.827307,108.314989
6718,安徽舒城+龙眠山,31.509412,117.159973
6719,湖北武汉+黄陂横店归元陵园,30.881289,114.375837
6720,浙江衢州+石梁镇,29.015216,118.791576
6721,西藏拉萨+民族路北段,29.6615422,91.0979911
6722,江西浮梁+瑶里风景区,29.5411942,117.5772224
6723,江苏苏州+贡山岛,31.3752778,120.3230556
6724,安徽舒城+三七镇·组合地点,31.509412,117.159973
6725,天津天津+中新生态城污水库,39.136253,117.209479
6726,江苏江阴+中山公园,31.90808899999999,120.27094
6727,四川西昌+西昌学院北校区,27.877606,102.223947
6728,四川资阳+资阳全境,30.124667,104.652033
6729,广东珠海+北京师范大学珠海,22.350705,113.543509
6730,湖北荆沙+沙市城区,30.3303056,112.2315577
6731,江西南昌+华东交通大学,28.737941,115.867538
6732,北京市区+北京玉渊潭公园,39.917686,116.310916
6733,陕西洋县+蔡坝村（汉江沿）,33.222739,107.545837
6734,浙江温岭+温岭市,28.479199,121.324917
6735,安徽舒城+汤池镇·汤池老街,31.235957,116.882333
6736,陕西洋县+长溪镇麻洞村,33.297977,107.652988
6737,广东佛山+北滘镇,22.928305,113.207187
6738,甘肃兰州+兰州交通大学,36.1059223,103.7252772
6739,陕西洋县+溢水河入汉江处,33.266948,107.440771
6740,新疆和硕+红山水库,42.26837099999999,86.863963
6741,陕西洋县+龙亭镇周边,33.209227,107.653123
6742,陕西长安+丰裕口万花山,34.158892,108.906934
6744,安徽石台+壁山,30.353282,117.701607
6745,安徽石台+唐毛地,30.210313,117.486306
6746,浙江富阳+东坞山村,30.17598499999999,120.001884
6747,江苏江阴+长泾-河塘-斗山,31.747261,120.48205
6748,安徽石台+平顶山,30.236769,117.536522
6749,福建福州+福州城区,26.113592,119.319876
6750,福建厦门+鳄鱼屿,24.583829,118.177711
6751,安徽金寨+天堂寨镇,31.199382,115.804836
6752,广东番禺+塘步西,23.014915,113.336505
6753,北京怀柔+宽沟招待所,40.321766,116.65265
6754,陕西洋县+安山村,33.256141,107.615903
6755,江苏江浦+九峰寺,32.061707,118.763232
6756,江苏无锡+十八湾湿地公园,31.587945,120.305793
6758,四川宝兴+蜂桶寨,30.532964,102.914699
6759,陕西宝鸡+北坡森林公园,34.373656,107.153252
6760,重庆重庆+香炉山,29.190675,105.89288
6761,安徽宣州+敬亭山度假村,30.961314,118.713005
6762,福建南靖+鹅仙洞,24.790102,117.335255
6763,浙江松阳+箬寮原始林,28.299075,119.295671
6764,湖北罗田+天堂寨,31.078551,115.748674
6765,江苏连云港+东海 石梁河水库,34.7805444,118.8480284
6766,甘肃宕昌+官鹅沟,34.010666,104.395657
6767,江苏江宁+组合地点,31.935474,118.898636
6768,浙江余杭+齐北弓桥,30.27664,120.007051
6769,浙江杭州+保俶路,30.264943,120.1492721
6770,浙江杭州+龙井,30.2199043,120.1056259
6771,浙江杭州+中国茶叶博物馆,30.2322412,120.1213656
6772,浙江松阳+西屏山公园,28.451064,119.480971
6773,浙江杭州+东穆坞,30.220894,120.060041
6774,上海市区+高东生态园,31.312732,121.637835
6775,上海崇明+南八效,31.623587,121.397417
6776,上海松江+昆秀湖公园,30.999605,121.227897
6777,天津天津+北仓北运河沿岸,39.231595,117.12556
6778,上海市区+徐汇滨江,31.177522,121.4618239
6779,浙江东阳+东白山,29.4852778,120.4405556
6780,四川邛崃+天台山风景区,30.252559,103.09308
6781,上海崇明+北八效~北六效,31.623587,121.397417
6782,江苏江浦+江苏警官学院,32.061707,118.763232
6783,福建厦门+厦门大学海韵宿舍,24.479834,118.089425
6784,云南昆明+世博生态城,25.067534,102.757038
6785,上海崇明+堡镇北,31.5520428,121.6304725
6786,安徽合肥+滨湖区巢湖沿岸,31.592023,117.857809
6787,湖北黄陂+蔡店,31.287312,114.297501
6788,安徽合肥+紫蓬山,31.738861,117.020603
6789,云南孟腊+勐仑东,25.045806,102.710002
6790,四川阆中+构溪河,31.713769,106.282122
6791,广东广州+协和小学,23.142478,113.24119
6792,江西宜黄+县城河边公园,27.546146,116.222128
6793,江西宜黄+谭坊,27.361953,115.889417
6794,江苏武进+上高水库,32.061707,118.763232
6795,江苏江阴+敔山湾公园,31.920658,120.284939
6796,浙江黄岩+九峰山森林公园,28.650117,121.261893
6797,浙江临安+清凉峰-梅林干,30.130007,119.036439
6798,福建厦门+同安云顶山,24.892904,118.155703
6799,湖北郧县+虎啸滩景区,33.004664,110.694571
6800,河北黄骅+黄骅港,38.284085,117.797248
6801,浙江庆元+庆元县城,27.6173355,119.0634672
6802,浙江宁波+东钱湖,29.756807,121.659605
6803,湖北谷城+城关镇,32.26123,111.640591
6804,安徽黄山+猴谷,30.071459,118.157245
6805,重庆重庆+缙云山-大学城段,29.549747,106.547669
6806,广东番禺+番禺区广地花园,23.021872,113.336445
6807,浙江玉环+大鹿山岛,28.0880556,121.4038889
6808,江西上饶+广丰县五都镇,28.378287,118.261096
6809,广东阳西+溪头镇,21.653075,111.757796
6810,湖北十堰+雅阁酒店后山,32.604148,110.781925
6811,湖北十堰+大川,32.542387,110.708045
6812,江苏苏州+穹窿山景区,31.269461,120.44039
6813,广东番禺+官堂,23.012908,113.354579
6815,河北青龙+大石岭,40.522275,119.167972
6816,福建厦门+菊江,24.479834,118.089425
6817,山西晋城+拴驴泉,35.487793,112.845906
6818,湖北荆门+荆门纪山镇,30.5349957,112.1893254
6819,陕西西安+浐灞国家湿地公园,34.3891553,109.0125138
6820,浙江杭州+教工路,30.28539,120.135405
6821,福建厦门+吕塘村,24.60725,118.273249
6822,浙江象山+东门岛,29.201608,121.962267
6823,福建厦门+梅海岭,24.479834,118.089425
6827,浙江黄岩+长潭湖风景区,28.650117,121.261893
6830,浙江台州+九峰山森林公园,28.68608399999999,121.290396
6831,新疆玛纳斯+夹河子水库,44.4427356,86.1395598
6832,新疆玛纳斯+白土坑,44.303893,86.21399699999999
6833,新疆玛纳斯+大海子,44.456411,86.23832100000001
6834,山西平遥+平遥古城,37.210791,112.181779
6835,内蒙古包头+希拉穆仁,41.325067,111.239042
6836,内蒙古达拉特旗+银肯响沙湾,40.412438,110.033833
6837,内蒙古丰镇+G208丰镇段,40.4312923,113.1713215
6838,内蒙古呼和浩特+S104呼市段,41.1733309,111.3161734
6839,北京昌平+沟崖,40.282863,116.148862
6840,北京昌平+高崖口,40.139607,116.015047
6842,浙江杭州+滨文路江晖路口,30.172383,120.210491
6843,江苏宜兴+油车水库,31.312661,119.813574
6844,上海市区+罗泾水源涵养林,31.472257,121.32794
6845,江苏苏州+张家港香山景区,31.92810399999999,120.407269
6846,河南灵宝+小秦岭,34.484903,110.764451
6847,河南卢氏+洛河,34.0787866,110.4857699
6848,河南栾川+老君山,33.755453,111.648408
6849,湖南长沙+大托铺,28.157757,112.994465
6850,湖北武汉+江夏区山坡镇,30.147935,114.269633
6851,广东韶关+翁源县坝仔镇梅村,24.503903,114.13323
6852,浙江淳安+临岐镇,29.847572,119.120263
6853,浙江仙居+括苍山自然保护区,28.846966,120.728802
6854,广东广州+天麓湖郊外公园,23.223253,113.420057
6855,北京市区+门头沟东灵山,40.034254,115.461514
6856,福建厦门+同安西坑一带,24.722747,118.152149
6857,安徽安庆+皖河入河口,30.420461,116.707343
6858,江苏常州+荷园,31.8212757,119.9055565
6859,福建福州+金山公园,26.034869,119.248876
6860,福建连城+培田村,25.638858,116.638221
6861,北京市区+石景山区黑石头村,39.96028,116.144514
6862,浙江台州+黄琅,28.514704,121.607165
6864,新疆哈密+伊吾淖毛湖胡杨林,43.756809,94.987709
6865,新疆哈密+巴里坤兰州湾子,43.575136,92.975354
6866,湖北随州+漂水河,31.72142299999999,113.417843
6867,陕西长安+圭峰山,34.0090622,108.6902266
6868,新疆伊吾+淖毛湖,43.756809,94.987709
6869,新疆伊吾+淖毛湖胡杨林公园,43.756809,94.987709
6870,北京市区+北京大学附属中学,39.977452,116.319514
6871,浙江开化+平坑村-洪源村,29.137337,118.415495
6872,浙江开化+杨家自然村,29.137337,118.415495
6873,浙江开化+富户村,29.181191,118.086508
6874,新疆伊吾+伊吾县城公园,43.248762,94.68179099999999
6875,浙江开化+高坑村,29.157957,118.115462
6876,湖北随州+随县高城镇三清观,31.945775,113.448185
6877,江苏张家港+双山岛,31.975997,120.41444
6878,黑龙江齐齐哈尔+榆树屯乡,47.150009,123.8898
6880,广东乳源+天井山国家森林公,24.776078,113.275883
6881,广东曲江+罗坑自然保护区,24.5350999,113.3969067
6882,广东从化+良口长流仙娘溪村,23.718461,113.734823
6883,四川成都+白鹭湾湿地,30.57003779999999,104.1306117
6884,重庆黔江+酉阳楠木乡村,28.8624237,108.7675445
6886,浙江杭州+方山,29.419964,119.614671
6887,重庆重庆+酉阳楠木乡,28.602166,108.77183
6888,重庆重庆+楠木乡,28.602166,108.77183
6889,重庆重庆+楠木乡（酉阳县）,28.602166,108.77183
6890,浙江杭州+桐坞村,30.19683,120.050509
6891,湖南长沙+黑麋峰森林公园,28.4359571,113.0115327
6892,浙江温州+西门岛,28.337868,121.193838
6893,湖北武汉+江夏区吴泗梁子湖,30.373596,114.456046
6894,广东广州+帽峰山景区,23.305442,113.438291
6895,广西梧州+玫瑰湖公园,23.480486,111.251051
6896,广西梧州+梧州学院北校区,23.487232,111.240129
6897,广西梧州+爽岛飞龙湖 公园,23.487232,111.240129
6898,江苏六合+长山,32.400033,118.891808
6899,新疆玛纳斯+小李庄,44.426986,86.179254
6900,新疆玛纳斯+新户坪水库,44.303893,86.21399699999999
6901,新疆玛纳斯+小海子老海子,44.303893,86.21399699999999
6902,上海市区+后滩公园,31.18065,121.469024
6904,重庆大足+龙水湖,29.56255,105.741501
6905,湖南宁乡+煤炭坝菖丝村,28.242291,112.395742
6906,安徽安庆+安庆师范学院,30.514224,117.048042
6907,河南固始+西九华山,31.915102,115.670424
6908,安徽六安+金寨响洪甸,31.55889299999999,116.172774
6909,安徽金寨+响洪甸风景区,31.558674,116.158888
6910,湖北武昌+武汉理工大南湖区,30.53248,114.32098
6911,安徽滁州+天长红草湖公园,32.667571,119.004817
6913,湖北武昌+武汉理工大西区,30.5096946,114.3282047
6914,广西梧州+梧州学院,23.49355,111.317156
6915,浙江绍兴+镜湖国家湿地公园,30.01458,120.580388
6916,陕西安康+旬阳县小河镇后坡,33.092334,109.158844
6917,西藏昌都+邦达机场,30.549778,97.106511
6918,甘肃皋兰+西岔镇,36.525906,103.765427
6919,四川宜宾+李庄古镇,28.802607,104.796176
6920,四川峨眉山+西南交大峨眉校区,29.568325,103.4521142
6921,云南昭通+绥江县,28.5921,103.968978
6922,重庆丰都+南天湖,29.697842,107.924129
6923,陕西安康+小河镇乾佑河,33.11191,109.156684
6924,陕西安康+小河镇,33.11191,109.156684
6925,黑龙江大庆+林源站,46.344158,124.762871
6926,浙江余杭+余杭区良渚镇,30.3794039,120.0473881
6927,浙江余杭+临平公园,30.428491,120.294212
6928,浙江临安+青山湖街道,30.2482381,119.8153117
6929,浙江临安+金沙湾拓展基地,30.233873,119.724733
6930,安徽潜山+钱湾,30.496891,116.540723
6931,福建屏南+白水洋,27.100038,119.062009
6932,福建周宁+浦源村鲤鱼溪,27.119181,119.300728
6933,广西梧州+圣文园,23.439781,111.322447
6934,青海班玛+白玉乡及周边湖泊,33.269909,100.659394
6935,新疆石河子+蘑菇湖以南湿地和,44.26812899999999,86.062714
6936,新疆新源+71团,43.5087568,83.2637745
6937,上海崇明+南八效港~堡镇港,31.623587,121.397417
6938,安徽霍山+县城,31.39969,116.340657
6939,新疆石河子+市园林所园林,44.306097,86.080602
6940,安徽和县+如山湖,31.917299,118.286919
6942,甘肃榆中+榆中,35.83274400000001,104.123472
6943,浙江杭州+大坞盆地,30.243487,120.182875
6944,广东饶平+大埕,23.607149,117.145771
6945,广东从化+六棵橄榄树庄园,23.548852,113.586605
6946,广东从化+石门国家森林公园,23.6321357,113.7542518
6947,青海贵德+贵德及周边,36.03147,101.428444
6948,广东深圳+平湖生态公园,22.675465,114.117148
6949,河北平山+平山-温塘,38.2381891,114.0930786
6950,青海班玛+年保玉则,32.932723,100.737138
6951,湖北五峰+五峰镇,30.2025,110.668338
6952,广东江门+东湖公园,22.5894974,113.0899753
6953,四川新都+东湖公园,30.8756069,104.0154996
6954,黑龙江大庆+铁路沿线,46.597826,125.012412
6955,广西桂林+荔浦官田村,24.487822,110.395215
6956,云南安宁+温泉镇,24.961411,102.450605
6957,甘肃定西+渭源县河口村,35.13048,104.251602
6958,浙江杭州+白马湖,30.1637024,120.2105202
6959,甘肃天水+渭南镇,34.68834,105.636918
6960,甘肃武山+沿渭河,34.72073900000001,104.919497
6961,广西南宁+石埠镇下灵村,22.827307,108.314989
6962,广东深圳+海贝湾酒店,22.531844,114.117273
6963,甘肃渭源+清源山,35.117574,104.239557
6965,山东泰安+天平湖,36.209579,117.026745
6966,广东饶平+汛洲岛,23.571825,117.03947
6967,陕西户县+王守村,34.18412,108.639195
6968,辽宁锦州+东湖公园,41.099684,121.163663
6969,辽宁锦州+金沙滩,41.125202,121.141289
6970,云南昆明+云南师范大学本部,25.0550353,102.6948867
6971,云南昆明+云南省粮食研究所,25.015207,102.721955
6972,云南昆明+海埂足球训练基地,25.015207,102.721955
6973,云南昆明+云南省工人疗养院,25.03752,102.7012363
6974,广东番禺+沙湾滴水岩公园,22.90289,113.326775
6975,湖南株洲+石峰公园,27.8678261,113.1172733
6976,湖南醴陵+泗汾陈家垅村,27.517104,113.507729
6977,陕西蓝田+王顺山森林公园,34.075632,109.473345
6978,湖北五峰+傅家堰乡,30.305106,110.483804
6979,浙江余杭+山沟沟（太平）,30.380174,120.295678
6980,江苏无锡+白旄湾,31.443119,120.216626
6982,福建尤溪+九阜山,26.1669,118.142
6983,陕西佛坪+熊猫谷,33.524359,107.990539
6984,陕西陇县+温水镇峡口村附近,34.944159,106.821444
6985,广西兴安+猫儿山自然保护区,25.800881,110.40417
6986,广东清远+英德市茶叶研究所,24.186062,113.415045
6987,贵州都匀+青云湖森林公园,26.24704,107.528223
6988,广东清远+笔架山,23.38641,112.75649
6989,浙江余杭+黄湖镇,30.448037,119.807941
6990,青海天峻+鲁芒沟岩画,37.226811,99.02105399999999
6991,河北乐亭+盐场,39.425608,118.912571
6992,福建福州+安平村,25.996325,119.403066
6993,青海海晏+东大滩水库,36.871204,100.985656
6994,江苏江阴+华士砂山,31.8579683,120.4260001
6995,广西南宁+西大行山自然保护,22.827307,108.314989
6996,广东韶关+罗坑,24.516689,113.343596
6997,青海刚察+县城,37.244103,100.097004
6998,云南贡山+独龙江垭口,27.740999,98.665965
6999,广东江门+广东南方职业学院,22.583022,113.141514
7000,陕西府谷+清水川,39.229221,111.095821
7001,湖南张家界+桑植县八大公山,29.659388,109.828268
7002,广东江门+茶庵寺-白水带,22.56113,113.104269
7003,浙江宁波+白峰镇,29.880488,121.992733
7004,广东广州+中山大学东校区,23.066803,113.391886
7005,安徽合肥+新桥机场,31.986182,116.969827
7006,广东江门+圭峰山,22.54691,113.021451
7007,台湾+新竹·清華大學,24.7947253,120.9932316
7008,江苏南京+羊山公园,32.103585,118.939825
7009,浙江上虞+围垦区,30.140642,120.7689193
